State,District,Crime Category,Crime Type,Incident Date,Reported Crimes
Sabah,Papar,assault,Causing Injury,2018,16
Sabah,Papar,assault,Causing Injury,2019,12
Sabah,Papar,assault,Causing Injury,2020,18
Sabah,Papar,assault,Causing Injury,2021,12
Sabah,Papar,assault,Causing Injury,2022,4
Sabah,Papar,assault,Murder,2016,2
Sabah,Papar,assault,Murder,2017,1
Sabah,Papar,assault,Murder,2018,0
Sabah,Papar,assault,Murder,2019,0
Sabah,Papar,assault,Murder,2020,1
Sabah,Papar,assault,Murder,2021,0
Sabah,Papar,assault,Murder,2022,0
Sabah,Papar,assault,Rape,2016,4
Sabah,Papar,assault,Rape,2017,2
Sabah,Papar,assault,Rape,2018,17
Sabah,Papar,assault,Rape,2019,15
Sabah,Papar,assault,Rape,2020,18
Sabah,Papar,assault,Rape,2021,8
Sabah,Papar,assault,Rape,2022,6
Sabah,Papar,assault,Robbery Gang Armed,2016,0
Sabah,Papar,assault,Robbery Gang Armed,2017,0
Sabah,Papar,assault,Robbery Gang Armed,2018,0
Sabah,Papar,assault,Robbery Gang Armed,2019,0
Sabah,Papar,assault,Robbery Gang Armed,2020,0
Sabah,Papar,assault,Robbery Gang Armed,2021,0
Sabah,Papar,assault,Robbery Gang Armed,2022,0
Sabah,Papar,assault,Robbery Gang Unarmed,2016,1
Sabah,Papar,assault,Robbery Gang Unarmed,2017,6
Sabah,Papar,assault,Robbery Gang Unarmed,2018,7
Sabah,Papar,assault,Robbery Gang Unarmed,2019,5
Sabah,Papar,assault,Robbery Gang Unarmed,2020,3
Sabah,Papar,assault,Robbery Gang Unarmed,2021,3
Sabah,Papar,assault,Robbery Gang Unarmed,2022,2
Sabah,Papar,assault,Robbery Solo Armed,2016,0
Sabah,Papar,assault,Robbery Solo Armed,2017,0
Sabah,Papar,assault,Robbery Solo Armed,2018,0
Sabah,Papar,assault,Robbery Solo Armed,2019,0
Sabah,Papar,assault,Robbery Solo Armed,2020,0
Sabah,Papar,assault,Robbery Solo Armed,2021,0
Sabah,Papar,assault,Robbery Solo Armed,2022,0
Sabah,Papar,assault,Robbery Solo Unarmed,2016,0
Sabah,Papar,assault,Robbery Solo Unarmed,2017,6
Sabah,Papar,assault,Robbery Solo Unarmed,2018,2
Sabah,Papar,assault,Robbery Solo Unarmed,2019,9
Sabah,Papar,assault,Robbery Solo Unarmed,2020,1
Sabah,Papar,assault,Robbery Solo Unarmed,2021,2
Sabah,Papar,assault,Robbery Solo Unarmed,2022,1
Sabah,Papar,property,Every Crime,2016,112
Sabah,Papar,property,Every Crime,2017,262
Sabah,Papar,property,Every Crime,2018,294
Sabah,Papar,property,Every Crime,2019,301
Sabah,Papar,property,Every Crime,2020,114
Sabah,Papar,property,Every Crime,2021,78
Sabah,Papar,property,Every Crime,2022,90
Sabah,Papar,property,Break In,2016,45
Sabah,Papar,property,Break In,2017,101
Sabah,Papar,property,Break In,2018,143
Sabah,Papar,property,Break In,2019,111
Sabah,Papar,property,Break In,2020,28
Sabah,Papar,property,Break In,2021,31
Sabah,Papar,property,Break In,2022,32
Sabah,Papar,property,Theft Other,2016,18
Sabah,Papar,property,Theft Other,2017,130
Sabah,Papar,property,Theft Other,2018,130
Sabah,Papar,property,Theft Other,2019,171
Sabah,Papar,property,Theft Other,2020,74
Sabah,Papar,property,Theft Other,2021,40
Sabah,Papar,property,Theft Other,2022,42
Sabah,Papar,property,Theft Vehicle Lorry,2016,2
Sabah,Papar,property,Theft Vehicle Lorry,2017,1
Sabah,Papar,property,Theft Vehicle Lorry,2018,4
Sabah,Papar,property,Theft Vehicle Lorry,2019,0
Sabah,Papar,property,Theft Vehicle Lorry,2020,1
Sabah,Papar,property,Theft Vehicle Lorry,2021,0
Sabah,Papar,property,Theft Vehicle Lorry,2022,0
Sabah,Papar,property,Theft Vehicle Motorcar,2016,6
Sabah,Papar,property,Theft Vehicle Motorcar,2017,11
Sabah,Papar,property,Theft Vehicle Motorcar,2018,8
Sabah,Papar,property,Theft Vehicle Motorcar,2019,3
Sabah,Papar,property,Theft Vehicle Motorcar,2020,3
Sabah,Papar,property,Theft Vehicle Motorcar,2021,1
Sabah,Papar,property,Theft Vehicle Motorcar,2022,4
Sabah,Papar,property,Theft Vehicle Motorcycle,2016,41
Sabah,Papar,property,Theft Vehicle Motorcycle,2017,19
Sabah,Papar,property,Theft Vehicle Motorcycle,2018,9
Sabah,Papar,property,Theft Vehicle Motorcycle,2019,16
Sabah,Papar,property,Theft Vehicle Motorcycle,2020,8
Sabah,Papar,property,Theft Vehicle Motorcycle,2021,6
Sabah,Papar,property,Theft Vehicle Motorcycle,2022,12
Sabah,Penampang,assault,Every Crime,2016,48
Sabah,Penampang,assault,Every Crime,2017,75
Sabah,Penampang,assault,Every Crime,2018,78
Sabah,Penampang,assault,Every Crime,2019,67
Sabah,Penampang,assault,Every Crime,2020,28
Sabah,Penampang,assault,Every Crime,2021,28
Sabah,Penampang,assault,Every Crime,2022,35
Sabah,Penampang,assault,Causing Injury,2016,19
Sabah,Penampang,assault,Causing Injury,2017,27
Sabah,Penampang,assault,Causing Injury,2018,31
Sabah,Penampang,assault,Causing Injury,2019,17
Sabah,Penampang,assault,Causing Injury,2020,9
Sabah,Penampang,assault,Causing Injury,2021,8
Sabah,Penampang,assault,Causing Injury,2022,9
Sabah,Penampang,assault,Murder,2016,1
Sabah,Penampang,assault,Murder,2017,1
Sabah,Penampang,assault,Murder,2018,1
Sabah,Penampang,assault,Murder,2019,1
Sabah,Penampang,assault,Murder,2020,0
Sabah,Penampang,assault,Murder,2021,1
Sabah,Penampang,assault,Murder,2022,1
Sabah,Penampang,assault,Rape,2016,15
Sabah,Penampang,assault,Rape,2017,21
Sabah,Penampang,assault,Rape,2018,26
Sabah,Penampang,assault,Rape,2019,24
Sabah,Penampang,assault,Rape,2020,14
Sabah,Penampang,assault,Rape,2021,15
Sabah,Penampang,assault,Rape,2022,15
Sabah,Penampang,assault,Robbery Gang Armed,2016,1
Sabah,Penampang,assault,Robbery Gang Armed,2017,0
Sabah,Penampang,assault,Robbery Gang Armed,2018,0
Sabah,Penampang,assault,Robbery Gang Armed,2019,0
Sabah,Penampang,assault,Robbery Gang Armed,2020,1
Sabah,Penampang,assault,Robbery Gang Armed,2021,0
Sabah,Penampang,assault,Robbery Gang Armed,2022,0
Sabah,Penampang,assault,Robbery Gang Unarmed,2016,4
Sabah,Penampang,assault,Robbery Gang Unarmed,2017,16
Sabah,Penampang,assault,Robbery Gang Unarmed,2018,10
Sabah,Penampang,assault,Robbery Gang Unarmed,2019,11
Sabah,Penampang,assault,Robbery Gang Unarmed,2020,2
Sabah,Penampang,assault,Robbery Gang Unarmed,2021,3
Sabah,Penampang,assault,Robbery Gang Unarmed,2022,4
Sabah,Penampang,assault,Robbery Solo Armed,2016,0
Sabah,Penampang,assault,Robbery Solo Armed,2017,0
Sabah,Penampang,assault,Robbery Solo Armed,2018,0
Sabah,Penampang,assault,Robbery Solo Armed,2019,0
Sabah,Penampang,assault,Robbery Solo Armed,2020,0
Sabah,Penampang,assault,Robbery Solo Armed,2021,0
Sabah,Penampang,assault,Robbery Solo Armed,2022,0
Sabah,Penampang,assault,Robbery Solo Unarmed,2016,8
Sabah,Penampang,assault,Robbery Solo Unarmed,2017,10
Sabah,Penampang,assault,Robbery Solo Unarmed,2018,10
Sabah,Penampang,assault,Robbery Solo Unarmed,2019,14
Sabah,Penampang,assault,Robbery Solo Unarmed,2020,2
Sabah,Penampang,assault,Robbery Solo Unarmed,2021,1
Sabah,Penampang,assault,Robbery Solo Unarmed,2022,6
Sabah,Penampang,property,Every Crime,2016,383
Sabah,Penampang,property,Every Crime,2017,538
Sabah,Penampang,property,Every Crime,2018,526
Sabah,Penampang,property,Every Crime,2019,496
Sabah,Penampang,property,Every Crime,2020,261
Sabah,Penampang,property,Every Crime,2021,213
Sabah,Penampang,property,Every Crime,2022,231
Sabah,Penampang,property,Break In,2016,147
Sabah,Penampang,property,Break In,2017,187
Sabah,Penampang,property,Break In,2018,201
Sabah,Penampang,property,Break In,2019,185
Sabah,Penampang,property,Break In,2020,104
Sabah,Penampang,property,Break In,2021,80
Sabah,Penampang,property,Break In,2022,94
Sabah,Penampang,property,Theft Other,2016,97
Sabah,Penampang,property,Theft Other,2017,229
Sabah,Penampang,property,Theft Other,2018,231
Sabah,Penampang,property,Theft Other,2019,231
Sabah,Penampang,property,Theft Other,2020,104
Sabah,Penampang,property,Theft Other,2021,89
Sabah,Penampang,property,Theft Other,2022,74
Sabah,Penampang,property,Theft Vehicle Lorry,2016,29
Sabah,Penampang,property,Theft Vehicle Lorry,2017,30
Sabah,Penampang,property,Theft Vehicle Lorry,2018,14
Sabah,Penampang,property,Theft Vehicle Lorry,2019,15
Sabah,Penampang,property,Theft Vehicle Lorry,2020,8
Sabah,Penampang,property,Theft Vehicle Lorry,2021,4
Sabah,Penampang,property,Theft Vehicle Lorry,2022,3
Sabah,Penampang,property,Theft Vehicle Motorcar,2016,25
Sabah,Penampang,property,Theft Vehicle Motorcar,2017,32
Sabah,Penampang,property,Theft Vehicle Motorcar,2018,15
Sabah,Penampang,property,Theft Vehicle Motorcar,2019,21
Sabah,Penampang,property,Theft Vehicle Motorcar,2020,11
Sabah,Penampang,property,Theft Vehicle Motorcar,2021,10
Sabah,Penampang,property,Theft Vehicle Motorcar,2022,10
Sabah,Penampang,property,Theft Vehicle Motorcycle,2016,85
Sabah,Penampang,property,Theft Vehicle Motorcycle,2017,60
Sabah,Penampang,property,Theft Vehicle Motorcycle,2018,65
Sabah,Penampang,property,Theft Vehicle Motorcycle,2019,44
Sabah,Penampang,property,Theft Vehicle Motorcycle,2020,34
Sabah,Penampang,property,Theft Vehicle Motorcycle,2021,30
Sabah,Penampang,property,Theft Vehicle Motorcycle,2022,50
Sabah,Ranau,assault,Every Crime,2016,20
Sabah,Ranau,assault,Every Crime,2017,16
Sabah,Ranau,assault,Every Crime,2018,10
Sabah,Ranau,assault,Every Crime,2019,18
Sabah,Ranau,assault,Every Crime,2020,11
Sabah,Ranau,assault,Every Crime,2021,10
Sabah,Ranau,assault,Every Crime,2022,8
Sabah,Ranau,assault,Causing Injury,2016,9
Sabah,Ranau,assault,Causing Injury,2017,5
Sabah,Ranau,assault,Causing Injury,2018,4
Sabah,Ranau,assault,Causing Injury,2019,6
Sabah,Ranau,assault,Causing Injury,2020,7
Sabah,Ranau,assault,Causing Injury,2021,5
Sabah,Ranau,assault,Causing Injury,2022,6
Sabah,Ranau,assault,Murder,2016,1
Sabah,Ranau,assault,Murder,2017,3
Sabah,Ranau,assault,Murder,2018,2
Sabah,Ranau,assault,Murder,2019,3
Sabah,Ranau,assault,Murder,2020,0
Sabah,Ranau,assault,Murder,2021,1
Sabah,Ranau,assault,Murder,2022,0
Sabah,Ranau,assault,Rape,2016,10
Sabah,Ranau,assault,Rape,2017,7
Sabah,Ranau,assault,Rape,2018,4
Sabah,Ranau,assault,Rape,2019,7
Sabah,Ranau,assault,Rape,2020,4
Sabah,Ranau,assault,Rape,2021,0
Sabah,Ranau,assault,Rape,2022,2
Sabah,Ranau,assault,Robbery Gang Armed,2016,0
Sabah,Ranau,assault,Robbery Gang Armed,2017,0
Sabah,Ranau,assault,Robbery Gang Armed,2018,0
Sabah,Ranau,assault,Robbery Gang Armed,2019,0
Sabah,Ranau,assault,Robbery Gang Armed,2020,0
Sabah,Ranau,assault,Robbery Gang Armed,2021,0
Sabah,Ranau,assault,Robbery Gang Armed,2022,0
Sabah,Ranau,assault,Robbery Gang Unarmed,2016,0
Sabah,Ranau,assault,Robbery Gang Unarmed,2017,1
Sabah,Ranau,assault,Robbery Gang Unarmed,2018,0
Sabah,Ranau,assault,Robbery Gang Unarmed,2019,0
Sabah,Ranau,assault,Robbery Gang Unarmed,2020,0
Sabah,Ranau,assault,Robbery Gang Unarmed,2021,2
Sabah,Ranau,assault,Robbery Gang Unarmed,2022,0
Sabah,Ranau,assault,Robbery Solo Armed,2016,0
Sabah,Ranau,assault,Robbery Solo Armed,2017,0
Sabah,Ranau,assault,Robbery Solo Armed,2018,0
Sabah,Ranau,assault,Robbery Solo Armed,2019,0
Sabah,Ranau,assault,Robbery Solo Armed,2020,0
Sabah,Ranau,assault,Robbery Solo Armed,2021,0
Sabah,Ranau,assault,Robbery Solo Armed,2022,0
Sabah,Ranau,assault,Robbery Solo Unarmed,2016,0
Sabah,Ranau,assault,Robbery Solo Unarmed,2017,0
Sabah,Ranau,assault,Robbery Solo Unarmed,2018,0
Sabah,Ranau,assault,Robbery Solo Unarmed,2019,2
Sabah,Ranau,assault,Robbery Solo Unarmed,2020,0
Sabah,Ranau,assault,Robbery Solo Unarmed,2021,2
Sabah,Ranau,assault,Robbery Solo Unarmed,2022,0
Sabah,Ranau,property,Every Crime,2016,77
Sabah,Ranau,property,Every Crime,2017,57
Sabah,Ranau,property,Every Crime,2018,56
Sabah,Ranau,property,Every Crime,2019,79
Sabah,Ranau,property,Every Crime,2020,46
Sabah,Ranau,property,Every Crime,2021,49
Sabah,Ranau,property,Every Crime,2022,66
Sabah,Ranau,property,Break In,2016,26
Sabah,Ranau,property,Break In,2017,21
Sabah,Ranau,property,Break In,2018,26
Sabah,Ranau,property,Break In,2019,33
Sabah,Ranau,property,Break In,2020,21
Sabah,Ranau,property,Break In,2021,20
Sabah,Ranau,property,Break In,2022,25
Sabah,Ranau,property,Theft Other,2016,32
Sabah,Ranau,property,Theft Other,2017,26
Sabah,Ranau,property,Theft Other,2018,21
Sabah,Ranau,property,Theft Other,2019,33
Sabah,Ranau,property,Theft Other,2020,19
Sabah,Ranau,property,Theft Other,2021,24
Sabah,Ranau,property,Theft Other,2022,32
Sabah,Ranau,property,Theft Vehicle Lorry,2016,1
Sabah,Ranau,property,Theft Vehicle Lorry,2017,1
Sabah,Ranau,property,Theft Vehicle Lorry,2018,0
Sabah,Ranau,property,Theft Vehicle Lorry,2019,2
Sabah,Ranau,property,Theft Vehicle Lorry,2020,1
Sabah,Ranau,property,Theft Vehicle Lorry,2021,0
Sabah,Ranau,property,Theft Vehicle Lorry,2022,2
Sabah,Ranau,property,Theft Vehicle Motorcar,2016,4
Sabah,Ranau,property,Theft Vehicle Motorcar,2017,5
Sabah,Ranau,property,Theft Vehicle Motorcar,2018,3
Sabah,Ranau,property,Theft Vehicle Motorcar,2019,5
Sabah,Ranau,property,Theft Vehicle Motorcar,2020,1
Sabah,Ranau,property,Theft Vehicle Motorcar,2021,0
Sabah,Ranau,property,Theft Vehicle Motorcar,2022,3
Sabah,Ranau,property,Theft Vehicle Motorcycle,2016,14
Sabah,Ranau,property,Theft Vehicle Motorcycle,2017,4
Sabah,Ranau,property,Theft Vehicle Motorcycle,2018,6
Sabah,Ranau,property,Theft Vehicle Motorcycle,2019,6
Sabah,Ranau,property,Theft Vehicle Motorcycle,2020,4
Sabah,Ranau,property,Theft Vehicle Motorcycle,2021,5
Sabah,Ranau,property,Theft Vehicle Motorcycle,2022,4
Sabah,Sandakan,assault,Every Crime,2016,46
Sabah,Sandakan,assault,Every Crime,2017,86
Sabah,Sandakan,assault,Every Crime,2018,49
Sabah,Sandakan,assault,Every Crime,2019,74
Sabah,Sandakan,assault,Every Crime,2020,49
Sabah,Sandakan,assault,Every Crime,2021,51
Sabah,Sandakan,assault,Every Crime,2022,47
Sabah,Sandakan,assault,Causing Injury,2016,10
Sabah,Sandakan,assault,Causing Injury,2017,17
Sabah,Sandakan,assault,Causing Injury,2018,12
Sabah,Sandakan,assault,Causing Injury,2019,30
Sabah,Sandakan,assault,Causing Injury,2020,18
Sabah,Sandakan,assault,Causing Injury,2021,18
Sabah,Sandakan,assault,Causing Injury,2022,10
Sabah,Sandakan,assault,Murder,2016,4
Sabah,Sandakan,assault,Murder,2017,3
Sabah,Sandakan,assault,Murder,2018,1
Sabah,Sandakan,assault,Murder,2019,1
Sabah,Sandakan,assault,Murder,2020,0
Sabah,Sandakan,assault,Murder,2021,1
Sabah,Sandakan,assault,Murder,2022,5
Sabah,Sandakan,assault,Rape,2016,1
Sabah,Sandakan,assault,Rape,2017,11
Sabah,Sandakan,assault,Rape,2018,12
Sabah,Sandakan,assault,Rape,2019,19
Sabah,Sandakan,assault,Rape,2020,10
Sabah,Sandakan,assault,Rape,2021,13
Sabah,Sandakan,assault,Rape,2022,19
Sabah,Sandakan,assault,Robbery Gang Armed,2016,0
Sabah,Sandakan,assault,Robbery Gang Armed,2017,0
Sabah,Sandakan,assault,Robbery Gang Armed,2018,0
Sabah,Sandakan,assault,Robbery Gang Armed,2019,1
Sabah,Sandakan,assault,Robbery Gang Armed,2020,0
Sabah,Sandakan,assault,Robbery Gang Armed,2021,0
Sabah,Sandakan,assault,Robbery Gang Armed,2022,0
Sabah,Sandakan,assault,Robbery Gang Unarmed,2016,23
Sabah,Sandakan,assault,Robbery Gang Unarmed,2017,29
Sabah,Sandakan,assault,Robbery Gang Unarmed,2018,10
Sabah,Sandakan,assault,Robbery Gang Unarmed,2019,7
Sabah,Sandakan,assault,Robbery Gang Unarmed,2020,12
Sabah,Sandakan,assault,Robbery Gang Unarmed,2021,6
Sabah,Sandakan,assault,Robbery Gang Unarmed,2022,5
Sabah,Sandakan,assault,Robbery Solo Armed,2016,0
Sabah,Sandakan,assault,Robbery Solo Armed,2017,0
Sabah,Sandakan,assault,Robbery Solo Armed,2018,0
Sabah,Sandakan,assault,Robbery Solo Armed,2019,0
Sabah,Sandakan,assault,Robbery Solo Armed,2020,0
Sabah,Sandakan,assault,Robbery Solo Armed,2021,0
Sabah,Sandakan,assault,Robbery Solo Armed,2022,0
Sabah,Sandakan,assault,Robbery Solo Unarmed,2016,8
Sabah,Sandakan,assault,Robbery Solo Unarmed,2017,26
Sabah,Sandakan,assault,Robbery Solo Unarmed,2018,14
Sabah,Sandakan,assault,Robbery Solo Unarmed,2019,16
Sabah,Sandakan,assault,Robbery Solo Unarmed,2020,9
Sabah,Sandakan,assault,Robbery Solo Unarmed,2021,13
Sabah,Sandakan,assault,Robbery Solo Unarmed,2022,8
Sabah,Sandakan,property,Every Crime,2016,430
Sabah,Sandakan,property,Every Crime,2017,547
Sabah,Sandakan,property,Every Crime,2018,587
Sabah,Sandakan,property,Every Crime,2019,533
Sabah,Sandakan,property,Every Crime,2020,481
Sabah,Sandakan,property,Every Crime,2021,436
Sabah,Sandakan,property,Every Crime,2022,521
Sabah,Sandakan,property,Break In,2016,230
Sabah,Sandakan,property,Break In,2017,238
Sabah,Sandakan,property,Break In,2018,285
Sabah,Sandakan,property,Break In,2019,215
Sabah,Sandakan,property,Break In,2020,220
Sabah,Sandakan,property,Break In,2021,149
Sabah,Sandakan,property,Break In,2022,179
Sabah,Sandakan,property,Theft Other,2016,80
Sabah,Sandakan,property,Theft Other,2017,206
Sabah,Sandakan,property,Theft Other,2018,243
Sabah,Sandakan,property,Theft Other,2019,276
Sabah,Sandakan,property,Theft Other,2020,228
Sabah,Sandakan,property,Theft Other,2021,249
Sabah,Sandakan,property,Theft Other,2022,283
Sabah,Sandakan,property,Theft Vehicle Lorry,2016,15
Sabah,Sandakan,property,Theft Vehicle Lorry,2017,9
Sabah,Sandakan,property,Theft Vehicle Lorry,2018,6
Sabah,Sandakan,property,Theft Vehicle Lorry,2019,6
Sabah,Sandakan,property,Theft Vehicle Lorry,2020,3
Sabah,Sandakan,property,Theft Vehicle Lorry,2021,4
Sabah,Sandakan,property,Theft Vehicle Lorry,2022,6
Sabah,Sandakan,property,Theft Vehicle Motorcar,2016,26
Sabah,Sandakan,property,Theft Vehicle Motorcar,2017,27
Sabah,Sandakan,property,Theft Vehicle Motorcar,2018,21
Sabah,Sandakan,property,Theft Vehicle Motorcar,2019,16
Sabah,Sandakan,property,Theft Vehicle Motorcar,2020,15
Sabah,Sandakan,property,Theft Vehicle Motorcar,2021,10
Sabah,Sandakan,property,Theft Vehicle Motorcar,2022,19
Sabah,Sandakan,property,Theft Vehicle Motorcycle,2016,79
Sabah,Sandakan,property,Theft Vehicle Motorcycle,2017,67
Sabah,Sandakan,property,Theft Vehicle Motorcycle,2018,32
Sabah,Sandakan,property,Theft Vehicle Motorcycle,2019,20
Sabah,Sandakan,property,Theft Vehicle Motorcycle,2020,15
Sabah,Sandakan,property,Theft Vehicle Motorcycle,2021,24
Sabah,Sandakan,property,Theft Vehicle Motorcycle,2022,34
Sabah,Semporna,assault,Every Crime,2016,27
Sabah,Semporna,assault,Every Crime,2017,38
Sabah,Semporna,assault,Every Crime,2018,31
Sabah,Semporna,assault,Every Crime,2019,39
Sabah,Semporna,assault,Every Crime,2020,28
Sabah,Semporna,assault,Every Crime,2021,34
Sabah,Semporna,assault,Every Crime,2022,36
Sabah,Semporna,assault,Causing Injury,2016,13
Sabah,Semporna,assault,Causing Injury,2017,21
Sabah,Semporna,assault,Causing Injury,2018,15
Sabah,Semporna,assault,Causing Injury,2019,21
Sabah,Semporna,assault,Causing Injury,2020,15
Sabah,Semporna,assault,Causing Injury,2021,13
Sabah,Semporna,assault,Causing Injury,2022,15
Sabah,Semporna,assault,Murder,2016,1
Sabah,Semporna,assault,Murder,2017,1
Sabah,Semporna,assault,Murder,2018,6
Sabah,Semporna,assault,Murder,2019,4
Sabah,Semporna,assault,Murder,2020,1
Sabah,Semporna,assault,Murder,2021,2
Sabah,Semporna,assault,Murder,2022,2
Sabah,Semporna,assault,Rape,2016,6
Sabah,Semporna,assault,Rape,2017,10
Sabah,Semporna,assault,Rape,2018,8
Sabah,Semporna,assault,Rape,2019,7
Sabah,Semporna,assault,Rape,2020,8
Sabah,Semporna,assault,Rape,2021,8
Sabah,Semporna,assault,Rape,2022,12
Sabah,Semporna,assault,Robbery Gang Armed,2016,0
Sabah,Semporna,assault,Robbery Gang Armed,2017,0
Sabah,Semporna,assault,Robbery Gang Armed,2018,0
Sabah,Semporna,assault,Robbery Gang Armed,2019,1
Sabah,Semporna,assault,Robbery Gang Armed,2020,0
Sabah,Semporna,assault,Robbery Gang Armed,2021,0
Sabah,Semporna,assault,Robbery Gang Armed,2022,0
Sabah,Semporna,assault,Robbery Gang Unarmed,2016,6
Sabah,Semporna,assault,Robbery Gang Unarmed,2017,1
Sabah,Semporna,assault,Robbery Gang Unarmed,2018,2
Sabah,Semporna,assault,Robbery Gang Unarmed,2019,5
Sabah,Semporna,assault,Robbery Gang Unarmed,2020,1
Sabah,Semporna,assault,Robbery Gang Unarmed,2021,4
Sabah,Semporna,assault,Robbery Gang Unarmed,2022,7
Sabah,Semporna,assault,Robbery Solo Armed,2016,0
Sabah,Semporna,assault,Robbery Solo Armed,2017,0
Sabah,Semporna,assault,Robbery Solo Armed,2018,0
Sabah,Semporna,assault,Robbery Solo Armed,2019,0
Sabah,Semporna,assault,Robbery Solo Armed,2020,0
Sabah,Semporna,assault,Robbery Solo Armed,2021,0
Sabah,Semporna,assault,Robbery Solo Armed,2022,0
Sabah,Semporna,assault,Robbery Solo Unarmed,2016,1
Sabah,Semporna,assault,Robbery Solo Unarmed,2017,5
Sabah,Semporna,assault,Robbery Solo Unarmed,2018,0
Sabah,Semporna,assault,Robbery Solo Unarmed,2019,1
Sabah,Semporna,assault,Robbery Solo Unarmed,2020,3
Sabah,Semporna,assault,Robbery Solo Unarmed,2021,7
Sabah,Semporna,assault,Robbery Solo Unarmed,2022,0
Sabah,Semporna,property,Every Crime,2016,208
Sabah,Semporna,property,Every Crime,2017,321
Sabah,Semporna,property,Every Crime,2018,378
Sabah,Semporna,property,Every Crime,2019,312
Sabah,Semporna,property,Every Crime,2020,214
Sabah,Semporna,property,Every Crime,2021,235
Sabah,Semporna,property,Every Crime,2022,133
Sabah,Semporna,property,Break In,2016,53
Sabah,Semporna,property,Break In,2017,91
Sabah,Semporna,property,Break In,2018,101
Sabah,Semporna,property,Break In,2019,94
Sabah,Semporna,property,Break In,2020,65
Sabah,Semporna,property,Break In,2021,88
Sabah,Semporna,property,Break In,2022,45
Sabah,Semporna,property,Theft Other,2016,118
Sabah,Semporna,property,Theft Other,2017,193
Sabah,Semporna,property,Theft Other,2018,246
Sabah,Semporna,property,Theft Other,2019,193
Sabah,Semporna,property,Theft Other,2020,136
Sabah,Semporna,property,Theft Other,2021,128
Sabah,Semporna,property,Theft Other,2022,77
Sabah,Semporna,property,Theft Vehicle Lorry,2016,0
